Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
1068359;6268059;21904;21904
1073349;6296600;21904;21904
1078339;6324667;21904;21904
1083329;6352002;21904;21904
1088319;6380687;21904;21904
1093309;6408084;21904;21904
1098299;6436886;21904;21904
1103289;6466323;21904;21904
1108279;6494361;21904;21904
1113269;6523484;21904;21904
1118259;6551055;21904;21904
1123249;6580868;21904;21904
1128239;6608585;21904;21904
1133229;6636000;21904;21904
1138219;6665181;21904;21904
1143209;6692914;21904;21904
1148199;6721981;21904;21904
1153189;6749319;21904;21904
1158179;6778050;21904;21904
1163169;6805638;21904;21904
1168159;6832812;21904;21904
1173149;6861543;21904;21904
1178139;6889220;21904;21904
1183129;6917216;21904;21904
1188119;6944775;21904;21904
1193109;6972544;21904;21904
1198099;7003268;21904;21904
1203089;7034152;21904;21904
1208079;7063648;21904;21904
1213069;7092937;21904;21904
1218059;7122182;21904;21904
1223049;7150590;21904;21904
1228039;7178306;21904;21904
1233029;7207535;21904;21904
1238019;7236943;21904;21904
1243009;7267014;21904;21904
1247999;7296959;21904;21904
1252989;7326620;21904;21904
1257979;7356178;21904;21904
1262969;7385446;21904;21904
1267959;7415518;21904;21904
1272949;7445273;21904;21904
1277939;7474616;21904;21904
1282929;7502450;21904;21904
1287919;7530903;21904;21904
1292909;7559741;21904;21904
1297899;7589149;21904;21904
1302889;7618802;21904;21904
1307879;7648513;21904;21904
1312869;7676754;21904;21904
1317859;7704646;21904;21904
1322849;7733794;21904;21904
1327839;7762138;21904;21904
1332829;7789869;21904;21904
1337819;7817976;21904;21904
1342809;7845594;21904;21904
1347799;7873734;21904;21904
1352789;7901064;21904;21904
1357779;7928632;21904;21904
1362769;7956332;21904;21904
1367759;7983606;21904;21904
1372749;8011889;21904;21904
1377739;8042036;21904;21904
1382729;8070439;21904;21904
1387719;8099013;21904;21904
1392709;8128440;21904;21904
1397699;8157034;21904;21904
1402689;8186244;21904;21904
1407679;8215845;21904;21904
1412669;8245156;21904;21904
1417659;8274436;21904;21904
1422649;8303522;21904;21904
1427639;8333113;21904;21904
1432629;8362030;21904;21904
1437619;8389771;21904;21904
1442609;8417083;21904;21904
1447599;8445590;21904;21904
1452589;8472894;21904;21904
1457579;8500394;21904;21904
1462569;8528127;21904;21904
1467559;8555345;21904;21904
1472549;8582639;21904;21904
1477539;8610288;21904;21904
1482529;8638895;21904;21904
1487519;8668103;21904;21904
1492509;8697642;21904;21904
1497499;8726637;21904;21904
1502489;8754035;21904;21904
1507479;8781557;21904;21904
1512469;8810091;21904;21904
1517459;8837811;21904;21904
1522449;8865191;21904;21904
1527439;8892409;21904;21904
1532429;8919889;21904;21904
1537419;8947626;21904;21904
1542409;8975929;21904;21904
1547399;9004166;21904;21904
1552389;9033313;21904;21904
1557379;9061524;21904;21904
1562369;9089540;21904;21904
1567359;9117164;21904;21904
1572349;9144852;21904;21904
1577339;9172328;21904;21904
1582329;9199411;21904;21904
1587319;9226828;21904;21904
1592309;9254193;21904;21904
1597299;9281699;21904;21904
1602289;9309230;21904;21904
1607279;9336655;21904;21904
1612269;9364850;21904;21904
1617259;9392274;21904;21904
1622249;9419275;21904;21904
1627239;9446715;21904;21904
1632229;9474267;21904;21904
1637219;9501550;21904;21904
1642209;9528836;21904;21904
1647199;9556341;21904;21904
1652189;9583970;21904;21904
1657179;9611646;21904;21904
1662169;9640164;21904;21904
1667159;9667445;21904;21904
1672149;9695292;21904;21904
1677139;9722637;21904;21904
1682129;9750023;21904;21904
1687119;9777414;21904;21904
1692109;9804687;21904;21904
1697099;9831736;21904;21904
1702089;9859488;21904;21904
1707079;9886384;21904;21904
1712069;9913428;21904;21904
1717059;9941206;21904;21904
1722049;9968405;21904;21904
1727039;9995829;21904;21904
1732029;10023220;21904;21904
1737019;10050597;21904;21904
1742009;10077766;21904;21904
1746999;10105315;21904;21904
1751989;10132639;21904;21904
1756979;10160464;21904;21904
1761969;10187828;21904;21904
1766959;10215176;21904;21904
1771949;10242352;21904;21904
1776939;10269505;21904;21904
1781929;10296880;21904;21904
1786919;10324624;21904;21904
1791909;10351794;21904;21904
1796899;10379308;21904;21904
1801889;10406669;21904;21904
1806879;10433668;21904;21904
1811869;10460634;21904;21904
1816859;10487974;21904;21904
1821849;10515160;21904;21904
1826839;10542592;21904;21904
1831829;10570063;21904;21904
1836819;10598012;21904;21904
1841809;10625772;21904;21904
1846799;10653313;21904;21904
1851789;10680599;21904;21904
1856779;10708012;21904;21904
1861769;10735424;21904;21904
1866759;10762810;21904;21904
1871749;10790216;21904;21904
1876739;10817631;21904;21904
1881729;10845836;21904;21904
1886719;10873509;21904;21904
1891709;10901201;21904;21904
1896699;10928212;21904;21904
1901689;10955383;21904;21904
1906679;10982348;21904;21904
1911669;11009750;21904;21904
1916659;11036953;21904;21904
1921649;11064135;21904;21904
1926639;11091209;21904;21904
1931629;11118979;21904;21904
1936619;11146713;21904;21904
1941609;11174412;21904;21904
1946599;11202233;21904;21904
1951589;11230625;21904;21904
1956579;11257886;21904;21904
1961569;11285130;21904;21904
1966559;11312991;21904;21904
1971549;11340535;21904;21904
