Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
729039;4088301;64449;64449
734029;4115703;64449;64449
739019;4142941;64449;64449
744009;4170723;64449;64449
748999;4197492;64449;64449
753989;4225063;64449;64449
758979;4252287;64449;64449
763969;4279302;64449;64449
768959;4306930;64449;64449
773949;4334266;64449;64449
778939;4362119;64449;64449
783929;4389334;64449;64449
788919;4416531;64449;64449
793909;4443338;64449;64449
798899;4470731;64449;64449
803889;4497395;64449;64449
808879;4524478;64449;64449
813869;4551809;64449;64449
818859;4578851;64449;64449
823849;4606253;64449;64449
828839;4633676;64449;64449
833829;4662541;64449;64449
838819;4690196;64449;64449
843809;4717394;64449;64449
848799;4744378;64449;64449
853789;4771585;64449;64449
858779;4798457;64449;64449
863769;4825330;64449;64449
868759;4854162;64449;64449
873749;4881552;64449;64449
878739;4908480;64449;64449
883729;4935533;64449;64449
888719;4962748;64449;64449
893709;4989923;64449;64449
898699;5017772;64449;64449
903689;5045006;64449;64449
908679;5072151;64449;64449
913669;5099210;64449;64449
918659;5126071;64449;64449
923649;5153479;64449;64449
928639;5180301;64449;64449
933629;5207716;64449;64449
938619;5234676;64449;64449
943609;5261914;64449;64449
948599;5289615;64449;64449
953589;5316239;64449;64449
958579;5343092;64449;64449
963569;5370322;64449;64449
968559;5397346;64449;64449
973549;5424546;64449;64449
978539;5451910;64449;64449
983529;5478918;64449;64449
988519;5505916;64449;64449
993509;5532931;64449;64449
998499;5559998;64449;64449
1003489;5587029;64449;64449
1008479;5615126;64449;64449
1013469;5642300;64449;64449
1018459;5669538;64449;64449
1023449;5696514;64449;64449
1028439;5723868;64449;64449
1033429;5750542;64449;64449
1038419;5777357;64449;64449
1043409;5805224;64449;64449
1048399;5834371;64449;64449
1053389;5861800;64449;64449
1058379;5889010;64449;64449
1063369;5917215;64449;64449
1068359;5944249;64449;64449
1073349;5971067;64449;64449
1078339;5997866;64449;64449
1083329;6024772;64449;64449
1088319;6052382;64449;64449
1093309;6079239;64449;64449
1098299;6106439;64449;64449
1103289;6133314;64449;64449
1108279;6160029;64449;64449
1113269;6187553;64449;64449
1118259;6214410;64449;64449
1123249;6241440;64449;64449
1128239;6268861;64449;64449
1133229;6297043;64449;64449
1138219;6326351;64449;64449
1143209;6353631;64449;64449
1148199;6381037;64449;64449
1153189;6407863;64449;64449
1158179;6435716;64449;64449
1163169;6464073;64449;64449
1168159;6491394;64449;64449
1173149;6519278;64449;64449
1178139;6546265;64449;64449
1183129;6573205;64449;64449
1188119;6600210;64449;64449
1193109;6627042;64449;64449
1198099;6654210;64449;64449
1203089;6681372;64449;64449
1208079;6708259;64449;64449
1213069;6735778;64449;64449
1218059;6762885;64449;64449
1223049;6790113;64449;64449
1228039;6817305;64449;64449
1233029;6844489;64449;64449
1238019;6871237;64449;64449
1243009;6898139;64449;64449
1247999;6925585;64449;64449
1252989;6952481;64449;64449
1257979;6979274;64449;64449
1262969;7007787;64449;64449
1267959;7034885;64449;64449
1272949;7061604;64449;64449
1277939;7088443;64449;64449
1282929;7116156;64449;64449
1287919;7143135;64449;64449
1292909;7171995;64449;64449
1297899;7201065;64449;64449
1302889;7228134;64449;64449
1307879;7255200;64449;64449
1312869;7282423;64449;64449
1317859;7309612;64449;64449
1322849;7336813;64449;64449
1327839;7363970;64449;64449
1332829;7390654;64449;64449
1337819;7417901;64449;64449
1342809;7444862;64449;64449
1347799;7471807;64449;64449
1352789;7498795;64449;64449
1357779;7525575;64449;64449
1362769;7552844;64449;64449
1367759;7579899;64449;64449
1372749;7606932;64449;64449
1377739;7633696;64449;64449
1382729;7660504;64449;64449
1387719;7687806;64449;64449
1392709;7714654;64449;64449
1397699;7741402;64449;64449
1402689;7768355;64449;64449
1407679;7795171;64449;64449
1412669;7821970;64449;64449
1417659;7848904;64449;64449
1422649;7875846;64449;64449
1427639;7902715;64449;64449
1432629;7930917;64449;64449
1437619;7958058;64449;64449
1442609;7984915;64449;64449
1447599;8012011;64449;64449
1452589;8038958;64449;64449
1457579;8066868;64449;64449
1462569;8094778;64449;64449
1467559;8121965;64449;64449
1472549;8148937;64449;64449
1477539;8176218;64449;64449
1482529;8203975;64449;64449
1487519;8231549;64449;64449
1492509;8258325;64449;64449
1497499;8285684;64449;64449
1502489;8312608;64449;64449
1507479;8340193;64449;64449
1512469;8369166;64449;64449
1517459;8396788;64449;64449
1522449;8423564;64449;64449
1527439;8450087;64449;64449
1532429;8477187;64449;64449
1537419;8504494;64449;64449
1542409;8531419;64449;64449
1547399;8559155;64449;64449
1552389;8586319;64449;64449
1557379;8613631;64449;64449
1562369;8641369;64449;64449
1567359;8668509;64449;64449
1572349;8695685;64449;64449
1577339;8723270;64449;64449
1582329;8750098;64449;64449
1587319;8776966;64449;64449
1592309;8804120;64449;64449
1597299;8831002;64449;64449
1602289;8857837;64449;64449
1607279;8884895;64449;64449
1612269;8912587;64449;64449
1617259;8939996;64449;64449
1622249;8966589;64449;64449
1627239;8993291;64449;64449
1632229;9020496;64449;64449
1637219;9047345;64449;64449
1642209;9073981;64449;64449
1647199;9101547;64449;64449
1652189;9128384;64449;64449
1657179;9156359;64449;64449
1662169;9183180;64449;64449
1667159;9210016;64449;64449
1672149;9236740;64449;64449
1677139;9264023;64449;64449
1682129;9290940;64449;64449
1687119;9317856;64449;64449
1692109;9345096;64449;64449
1697099;9372243;64449;64449
1702089;9399378;64449;64449
1707079;9426424;64449;64449
1712069;9453990;64449;64449
1717059;9481114;64449;64449
1722049;9507804;64449;64449
1727039;9534633;64449;64449
1732029;9562287;64449;64449
1737019;9589949;64449;64449
1742009;9616889;64449;64449
1746999;9644051;64449;64449
1751989;9672438;64449;64449
1756979;9699514;64449;64449
1761969;9727390;64449;64449
1766959;9754712;64449;64449
1771949;9781871;64449;64449
1776939;9808479;64449;64449
1781929;9835421;64449;64449
1786919;9861776;64449;64449
1791909;9888532;64449;64449
1796899;9915629;64449;64449
1801889;9942645;64449;64449
1806879;9969759;64449;64449
1811869;9996716;64449;64449
1816859;10024276;64449;64449
1821849;10051330;64449;64449
1826839;10078162;64449;64449
1831829;10106162;64449;64449
1836819;10133060;64449;64449
1841809;10160089;64449;64449
1846799;10187345;64449;64449
1851789;10214329;64449;64449
1856779;10241036;64449;64449
1861769;10267920;64449;64449
1866759;10294550;64449;64449
1871749;10322499;64449;64449
1876739;10349224;64449;64449
1881729;10376342;64449;64449
1886719;10403273;64449;64449
1891709;10430053;64449;64449
1896699;10457223;64449;64449
1901689;10484237;64449;64449
1906679;10511469;64449;64449
1911669;10538710;64449;64449
1916659;10565864;64449;64449
1921649;10593976;64449;64449
1926639;10621385;64449;64449
1931629;10650362;64449;64449
1936619;10677908;64449;64449
1941609;10704983;64449;64449
1946599;10732222;64449;64449
1951589;10758962;64449;64449
1956579;10785985;64449;64449
1961569;10813264;64449;64449
1966559;10840420;64449;64449
1971549;10868716;64449;64449
1976539;10896723;64449;64449
1981529;10924409;64449;64449
1986519;10951767;64449;64449
1991509;10978821;64449;64449
1996499;11006176;64449;64449
2001489;11033416;64449;64449
2006479;11060333;64449;64449
2011469;11087716;64449;64449
2016459;11116100;64449;64449
2021449;11143000;64449;64449
2026439;11170429;64449;64449
2031429;11197558;64449;64449
2036419;11224707;64449;64449
2041409;11251641;64449;64449
2046399;11278498;64449;64449
2051389;11305487;64449;64449
2056379;11333378;64449;64449
