Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
1058379;47092558;10361;10361
1063369;47374008;10361;10361
1068359;47617251;10361;10361
1073349;47876384;10361;10361
1078339;48118599;10361;10361
1083329;48352847;10361;10361
1088319;48576519;10361;10361
1093309;48805170;10361;10361
1098299;49038233;10361;10361
1103289;49261989;10361;10361
1108279;49489340;10361;10361
1113269;49706959;10361;10361
1118259;49923044;10361;10361
1123249;50146721;10361;10361
1128239;50386550;10361;10361
1133229;50608108;10361;10361
1138219;50839669;10358;10358
1143209;51069154;10358;10358
1148199;51284582;10358;10358
1153189;51508229;10358;10358
1158179;51740996;10358;10358
1163169;51959160;10358;10358
1168159;52171688;10358;10358
1173149;52387915;10358;10358
1178139;52601907;10358;10358
1183129;52817017;10358;10358
1188119;53034218;10358;10358
1193109;53250659;10358;10358
1198099;53464164;10354;10354
1203089;53677940;10354;10354
1208079;53892952;10354;10354
1213069;54109491;10354;10354
1218059;54319869;10354;10354
1223049;54540193;10354;10354
1228039;54757862;10343;10343
1233029;54974505;10343;10343
1238019;55191226;10343;10343
1243009;55419829;10330;10330
1247999;55640185;10330;10330
1252989;55861048;10330;10330
1257979;56080590;10330;10330
1262969;56302188;10330;10330
1267959;56517290;10330;10330
1272949;56733104;10330;10330
1277939;56956706;10330;10330
1282929;57194615;10330;10330
1287919;57431593;10330;10330
1292909;57660295;10330;10330
1297899;57887594;10329;10329
1302889;58176567;10329;10329
1307879;58416650;10329;10329
1312869;58651895;10329;10329
1317859;58874808;10325;10325
1322849;59092712;10325;10325
1327839;59319375;10325;10325
1332829;59561173;10325;10325
1337819;59781359;10325;10325
1342809;60009188;10325;10325
1347799;60227500;10316;10316
1352789;60447774;10316;10316
1357779;60666619;10316;10316
1362769;60881502;10316;10316
1367759;61100817;10316;10316
1372749;61320277;10316;10316
1377739;61545212;10316;10316
1382729;61784482;10316;10316
1387719;62033159;10316;10316
1392709;62259381;10316;10316
1397699;62477047;10316;10316
1402689;62701109;10316;10316
1407679;62942268;10316;10316
1412669;63191574;10316;10316
1417659;63453811;10316;10316
1422649;63689163;10316;10316
1427639;63909379;10316;10316
1432629;64149343;10316;10316
1437619;64402839;10316;10316
1442609;64675813;10316;10316
1447599;64914494;10316;10316
1452589;65140449;10316;10316
1457579;65357817;10316;10316
1462569;65579885;10316;10316
1467559;65794814;10316;10316
1472549;66009668;10316;10316
1477539;66226294;10315;10315
1482529;66442257;10313;10313
1487519;66657320;10313;10313
1492509;66873140;10313;10313
1497499;67090168;10313;10313
1502489;67307103;10313;10313
1507479;67521624;10313;10313
1512469;67738096;10313;10313
1517459;67946675;10313;10313
1522449;68161255;10313;10313
1527439;68372408;10313;10313
1532429;68582695;10312;10312
1537419;68796951;10309;10309
1542409;69028967;10304;10304
1547399;69252604;10304;10304
1552389;69470817;10300;10300
1557379;69688852;10300;10300
1562369;69916469;10300;10300
1567359;70154802;10300;10300
1572349;70395968;10300;10300
1577339;70629506;10300;10300
1582329;70849592;10300;10300
1587319;71065347;10300;10300
1592309;71281960;10300;10300
1597299;71500097;10300;10300
1602289;71713663;10298;10298
1607279;71932843;10298;10298
1612269;72145930;10298;10298
1617259;72361188;10298;10298
1622249;72575334;10298;10298
1627239;72787756;10294;10294
1632229;72999199;10294;10294
1637219;73213434;10294;10294
1642209;73427047;10294;10294
1647199;73636687;10294;10294
1652189;73852803;10292;10292
1657179;74081272;10292;10292
1662169;74297122;10292;10292
1667159;74511585;10292;10292
1672149;74729169;10292;10292
1677139;74958096;10292;10292
1682129;75191141;10292;10292
1687119;75423279;10292;10292
1692109;75645192;10292;10292
1697099;75862980;10292;10292
1702089;76077686;10292;10292
1707079;76292825;10292;10292
1712069;76505741;10292;10292
1717059;76722877;10292;10292
1722049;76956463;10292;10292
1727039;77175583;10292;10292
1732029;77388465;10292;10292
1737019;77598709;10292;10292
1742009;77813853;10292;10292
1746999;78029020;10292;10292
1751989;78245419;10292;10292
1756979;78473882;10292;10292
1761969;78701092;10292;10292
1766959;78931332;10292;10292
1771949;79156002;10292;10292
1776939;79434404;10292;10292
1781929;79672321;10286;10286
1786919;79905034;10286;10286
1791909;80127191;10286;10286
1796899;80356612;10286;10286
1801889;80571709;10286;10286
1806879;80785493;10286;10286
1811869;81000086;10286;10286
1816859;81213564;10286;10286
1821849;81428562;10286;10286
1826839;81644764;10285;10285
1831829;81859492;10285;10285
1836819;82075024;10269;10269
1841809;82288972;10269;10269
1846799;82501028;10269;10269
1851789;82718344;10269;10269
1856779;82935530;10269;10269
1861769;83152031;10269;10269
1866759;83374795;10269;10269
1871749;83593115;10269;10269
1876739;83815260;10269;10269
1881729;84028676;10269;10269
1886719;84259628;10269;10269
1891709;84482949;10269;10269
1896699;84696971;10266;10266
1901689;84915201;10266;10266
1906679;85129515;10266;10266
1911669;85360001;10266;10266
1916659;85575455;10266;10266
1921649;85799241;10266;10266
1926639;86019009;10266;10266
1931629;86244056;10266;10266
1936619;86475455;10264;10264
1941609;86698041;10264;10264
1946599;86912706;10264;10264
1951589;87134050;10261;10261
1956579;87372644;10261;10261
1961569;87611661;10261;10261
1966559;87854880;10261;10261
1971549;88083944;10261;10261
1976539;88303428;10261;10261
1981529;88520825;10261;10261
1986519;88745237;10261;10261
1991509;88960580;10261;10261
1996499;89175047;10259;10259
2001489;89393817;10259;10259
2006479;89607797;10259;10259
2011469;89824862;10259;10259
2016459;90042134;10259;10259
2021449;90255066;10259;10259
2026439;90473521;10259;10259
2031429;90689441;10259;10259
2036419;90915098;10259;10259
2041409;91168495;10259;10259
2046399;91388244;10259;10259
2051389;91620495;10259;10259
2056379;91852925;10259;10259
2061369;92082740;10259;10259
2066359;92315607;10245;10245
2071349;92536976;10245;10245
2076339;92772871;10245;10245
2081329;93005379;10245;10245
2086319;93235544;10245;10245
2091309;93487558;10242;10242
2096299;93705731;10242;10242
2101289;93922914;10242;10242
2106279;94176780;10240;10240
2111269;94395457;10240;10240
2116259;94617907;10237;10237
2121249;94852087;10237;10237
2126239;95098429;10237;10237
2131229;95339457;10237;10237
2136219;95566316;10237;10237
2141209;95799246;10237;10237
2146199;96036876;10236;10236
2151189;96296811;10236;10236
2156179;96530905;10236;10236
2161169;96764987;10236;10236
2166159;97005673;10236;10236
2171149;97247034;10232;10232
2176139;97469278;10228;10228
2181129;97691954;10228;10228
2186119;97906074;10228;10228
