Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
499;2378;5840;5840
5489;16478;5611;5611
10479;29129;5610;5610
15469;42032;5586;5586
20459;54724;5565;5565
25449;67856;5535;5535
30439;80554;5498;5498
35429;93642;5498;5498
40419;106283;5498;5498
45409;118855;5498;5498
50399;131002;5498;5498
55389;142989;5498;5498
60379;155250;5498;5498
65369;169028;5498;5498
70359;182476;5498;5498
75349;195085;5498;5498
80339;207088;5498;5498
85329;219226;5498;5498
90319;231106;5498;5498
95309;243019;5498;5498
100299;254891;5498;5498
105289;266632;5498;5498
110279;278518;5498;5498
115269;290407;5498;5498
120259;302108;5498;5498
125249;314365;5498;5498
130239;326470;5498;5498
135229;338299;5498;5498
140219;350138;5498;5498
145209;362028;5498;5498
150199;373895;5498;5498
155189;385854;5498;5498
160179;397837;5498;5498
165169;409816;5498;5498
170159;421821;5498;5498
175149;433735;5498;5498
180139;445451;5498;5498
185129;457445;5498;5498
190119;469265;5498;5498
195109;481294;5498;5498
200099;493300;5498;5498
205089;505119;5498;5498
210079;518158;5498;5498
215069;529944;5498;5498
220059;542016;5498;5498
225049;554068;5498;5498
230039;566068;5498;5498
235029;577867;5498;5498
240019;590004;5498;5498
245009;601982;5498;5498
249999;614142;5498;5498
254989;626652;5498;5498
259979;638674;5498;5498
264969;650741;5498;5498
269959;662767;5498;5498
274949;674818;5498;5498
279939;686785;5498;5498
284929;698791;5498;5498
289919;710620;5498;5498
294909;722795;5498;5498
299899;735225;5498;5498
304889;747612;5498;5498
309879;759694;5498;5498
314869;771747;5498;5498
319859;783846;5498;5498
324849;795635;5498;5498
329839;807841;5498;5498
334829;819916;5498;5498
339819;831734;5498;5498
344809;843405;5498;5498
349799;855409;5498;5498
354789;867501;5498;5498
359779;879445;5498;5498
364769;891337;5498;5498
369759;903597;5498;5498
374749;915637;5498;5498
379739;927424;5498;5498
384729;939246;5498;5498
389719;951189;5498;5498
394709;963221;5498;5498
399699;975696;5498;5498
404689;988013;5498;5498
409679;999929;5498;5498
414669;1011998;5498;5498
419659;1024251;5498;5498
424649;1036234;5498;5498
429639;1048355;5498;5498
434629;1061187;5498;5498
439619;1073805;5498;5498
444609;1085789;5498;5498
449599;1100530;5498;5498
454589;1113436;5498;5498
459579;1125495;5498;5498
464569;1137482;5498;5498
469559;1149449;5498;5498
474549;1161290;5498;5498
479539;1173429;5498;5498
484529;1188319;5498;5498
489519;1200206;5498;5498
494509;1211813;5498;5498
499499;1223893;5498;5498
504489;1236114;5498;5498
509479;1248205;5498;5498
514469;1260200;5498;5498
519459;1272190;5498;5498
524449;1285078;5498;5498
529439;1296895;5498;5498
534429;1308810;5498;5498
539419;1321018;5498;5498
544409;1333139;5498;5498
549399;1345482;5498;5498
554389;1358125;5498;5498
559379;1370122;5498;5498
564369;1382002;5498;5498
569359;1393702;5498;5498
574349;1405428;5498;5498
579339;1417159;5498;5498
584329;1428976;5498;5498
589319;1440589;5498;5498
594309;1452605;5498;5498
599299;1464744;5498;5498
604289;1476936;5498;5498
609279;1489491;5498;5498
614269;1502496;5498;5498
619259;1515397;5498;5498
624249;1528869;5498;5498
629239;1541951;5498;5498
634229;1555113;5498;5498
639219;1568081;5498;5498
644209;1580933;5498;5498
649199;1593855;5498;5498
654189;1606706;5498;5498
659179;1619554;5498;5498
664169;1632186;5498;5498
669159;1644905;5498;5498
674149;1657208;5498;5498
679139;1669109;5498;5498
684129;1680926;5498;5498
689119;1692722;5498;5498
694109;1704519;5498;5498
699099;1716256;5498;5498
704089;1728000;5498;5498
709079;1739743;5498;5498
714069;1751520;5498;5498
719059;1763360;5498;5498
724049;1775122;5498;5498
729039;1786734;5498;5498
734029;1798617;5498;5498
739019;1810387;5498;5498
744009;1822156;5498;5498
748999;1833991;5498;5498
753989;1845648;5498;5498
758979;1857362;5498;5498
763969;1869058;5498;5498
768959;1880802;5498;5498
773949;1892539;5498;5498
778939;1904375;5498;5498
783929;1916228;5498;5498
788919;1927901;5498;5498
793909;1939749;5498;5498
798899;1951654;5498;5498
803889;1963832;5498;5498
808879;1975895;5498;5498
813869;1987580;5498;5498
818859;1999304;5498;5498
823849;2010957;5498;5498
828839;2022737;5498;5498
833829;2034494;5498;5498
838819;2046255;5498;5498
843809;2057885;5498;5498
848799;2069730;5498;5498
853789;2081388;5498;5498
858779;2093058;5498;5498
863769;2104890;5498;5498
868759;2116679;5498;5498
873749;2128489;5498;5498
878739;2140269;5498;5498
883729;2152131;5498;5498
888719;2164207;5498;5498
893709;2176498;5498;5498
898699;2190153;5498;5498
903689;2203857;5498;5498
908679;2220031;5498;5498
913669;2235465;5498;5498
918659;2248328;5498;5498
923649;2261673;5498;5498
928639;2274745;5498;5498
933629;2287889;5498;5498
938619;2301476;5498;5498
943609;2314276;5498;5498
948599;2328489;5498;5498
953589;2342292;5498;5498
958579;2355158;5498;5498
963569;2368628;5498;5498
968559;2380567;5498;5498
973549;2392621;5498;5498
978539;2404808;5498;5498
983529;2419596;5498;5498
988519;2431846;5498;5498
