Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
14322000;4544206;691111;67055
14384000;4564149;643576;67055
14446000;4583726;664863;67055
14508000;4603615;702573;67055
14570000;4623467;737855;67055
14632000;4643207;716405;67055
14694000;4662875;670390;67055
14756000;4682757;669681;67055
14818000;4702234;659375;67055
14880000;4722156;662673;67055
14942000;4741928;737746;67055
15004000;4762412;755747;67055
15066000;4782462;694648;67055
15128000;4802106;689304;67055
15190000;4822139;668650;67055
15252000;4841990;694116;67055
15314000;4861839;716316;67055
15376000;4881757;731034;67055
15438000;4901755;634567;67055
15500000;4921934;743299;67055
15562000;4941898;714674;67055
15624000;4962024;709813;67055
15686000;4981958;623177;67055
15748000;5001639;683569;67055
15810000;5021583;722875;67055
15872000;5041596;714388;67055
15934000;5061794;731394;67055
15996000;5081616;696465;67055
16058000;5101592;677135;67055
16120000;5121398;676696;67055
16182000;5141048;683234;67055
16244000;5160864;746053;67055
16306000;5180774;699679;67055
16368000;5200485;687162;67055
16430000;5220276;709000;67055
16492000;5240415;679163;67055
16554000;5260198;703341;67055
16616000;5280028;656637;67055
16678000;5299474;673757;67055
16740000;5319148;650115;67055
16802000;5338837;694115;67055
16864000;5358628;649515;67055
16926000;5378461;727247;67055
16988000;5397879;667395;67055
17050000;5417370;679162;67055
17112000;5436823;642652;67055
17174000;5456177;771654;67055
17236000;5475638;730638;67055
17298000;5495218;689341;67055
17360000;5514745;665602;67055
17422000;5534283;700934;67055
17484000;5553762;649006;67055
17546000;5573329;683342;67055
17608000;5592629;673847;67055
17670000;5612293;711244;67055
17732000;5631636;721087;67055
17794000;5651095;716954;67055
17856000;5670527;712030;67055
17918000;5690071;736380;67055
17980000;5709654;678071;67055
18042000;5729216;677776;67055
18104000;5748443;716081;67055
18166000;5767998;686567;67055
18228000;5787572;705406;67055
18290000;5806963;694827;67055
18352000;5826626;728754;67055
18414000;5846174;727033;67055
18476000;5865813;690124;67055
18538000;5885295;671213;67055
18600000;5905031;667672;67055
18662000;5924768;638809;67055
18724000;5944325;668515;67055
18786000;5963547;671619;67055
18848000;5983065;729025;67055
18910000;6002824;691416;67055
18972000;6022397;712908;67055
19034000;6042168;706605;67055
19096000;6061716;703670;67055
19158000;6081216;723912;67055
19220000;6100603;656834;67055
19282000;6120115;723180;67055
19344000;6139911;750219;67055
19406000;6159314;664333;67055
19468000;6178800;680740;67055
19530000;6198010;680423;67055
19592000;6217490;641073;67055
19654000;6237155;647597;67055
19716000;6256613;668093;67055
19778000;6276095;709550;67055
19840000;6295680;652150;67055
19902000;6315152;696110;67055
19964000;6334670;688744;67055
20026000;6353910;682742;67055
20088000;6373605;687771;67055
20150000;6393136;730980;67055
20212000;6412407;699442;67055
20274000;6431846;645805;67055
20336000;6451070;694724;67055
20398000;6470500;713993;67055
20460000;6490070;712647;67055
20522000;6509466;650265;67055
20584000;6528803;731551;67055
20646000;6548350;688333;67055
20708000;6568018;661244;67055
20770000;6587982;695211;67055
20832000;6607767;768546;67055
20894000;6627484;723210;67055
20956000;6647450;757892;67055
21018000;6668045;667194;67055
21080000;6687898;707539;67055
21142000;6707786;716307;67055
21204000;6727739;710070;67055
21266000;6747543;726465;67055
21328000;6767863;721172;67055
21390000;6787504;687889;67055
21452000;6807584;689943;67055
21514000;6827372;681783;67055
21576000;6847000;700457;67055
21638000;6866744;694802;67055
21700000;6886488;685551;67055
21762000;6906072;777437;67055
21824000;6926215;688648;67055
21886000;6945933;652248;67055
21948000;6965881;667266;67055
22010000;6985809;714566;67055
22072000;7005631;660018;67055
22134000;7025493;703735;67055
22196000;7045376;707847;67055
22258000;7065020;691917;67055
22320000;7085019;691618;67055
22382000;7104618;667867;67055
22444000;7124276;675344;67055
22506000;7144399;691181;67055
22568000;7164081;703060;67055
22630000;7183854;722531;67055
22692000;7203669;658418;67055
22754000;7223395;715655;67055
22816000;7243124;684025;67055
22878000;7262680;703780;67055
22940000;7282311;747371;67055
23002000;7301988;728891;67055
23064000;7321846;667128;67055
23126000;7341530;716191;67055
23188000;7361417;693562;67055
23250000;7381018;680966;67055
23312000;7400809;724711;67055
23374000;7420448;696264;67055
23436000;7440177;709524;67055
23498000;7460128;696078;67055
23560000;7479743;649105;67055
23622000;7499575;698650;67055
23684000;7519103;704689;67055
23746000;7538783;695768;67055
23808000;7558347;708616;67055
23870000;7577757;717068;67055
23932000;7597070;718511;67055
23994000;7616531;621854;67055
24056000;7636157;669817;67055
24118000;7655728;689170;67055
24180000;7676059;680459;67055
24242000;7695634;651458;67055
24304000;7715263;685606;67055
24366000;7734947;681939;67055
24428000;7754776;671341;67055
24490000;7774799;735734;67055
24552000;7794609;728667;67055
24614000;7814226;657060;67055
24676000;7833750;615357;67055
24738000;7853645;675186;67055
24800000;7873246;715868;67055
24862000;7892754;695928;67055
24924000;7912678;687001;67055
24986000;7932626;694738;67055
25048000;7952535;699600;67055
25110000;7972506;678515;67055
25172000;7992076;714713;67055
25234000;8011716;690854;67055
25296000;8031380;659161;67055
25358000;8051005;719809;67055
25420000;8070650;666173;67055
25482000;8090347;716093;67055
25544000;8110047;689515;67055
25606000;8130024;657323;67055
25668000;8149963;692286;67055
25730000;8169584;619389;67055
25792000;8189275;729626;67055
25854000;8209001;672685;67055
25916000;8228631;739264;67055
25978000;8248296;673437;67055
26040000;8267905;705102;67055
26102000;8287744;731064;67055
26164000;8308041;718536;67055
26226000;8327752;661939;67055
26288000;8347531;713562;67055
26350000;8367005;644130;67055
26412000;8386878;688002;67055
26474000;8406727;667507;67055
26536000;8426488;698821;67055
26598000;8446536;678813;67055
26660000;8465863;688803;67055
26722000;8485637;685689;67055
26784000;8505245;683477;67055
26846000;8525036;729440;67055
26908000;8544726;666474;67055
26970000;8564498;698685;67055
27032000;8584212;644705;67055
27094000;8603908;750649;67055
27156000;8623346;721755;67055
27218000;8643149;711710;67055
27280000;8662836;693960;67055
