Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
65730500;42294833;6190;1702
65892000;42402015;6050;1702
66053500;42509430;6090;1702
66215000;42616776;6459;1702
66376500;42725740;6069;1702
66538000;42828064;6186;1702
66699500;42926787;6245;1702
66861000;43028908;6529;1702
67022500;43149344;6390;1702
67184000;43284305;6126;1702
67345500;43391001;6236;1702
67507000;43498489;6181;1702
67668500;43605910;6133;1702
67830000;43713665;6068;1702
67991500;43821346;6116;1702
68153000;43924429;6127;1702
68314500;44031380;6150;1702
68476000;44135736;6262;1702
68637500;44280380;6182;1702
68799000;44386594;6329;1702
68960500;44494531;6421;1702
69122000;44595246;6142;1702
69283500;44693599;6021;1702
69445000;44792123;6341;1702
69606500;44892225;6314;1702
69768000;44991713;6359;1702
69929500;45092704;5992;1702
70091000;45191115;6309;1702
70252500;45290548;6239;1702
70414000;45392807;6234;1702
70575500;45500309;6180;1702
70737000;45607284;5969;1702
70898500;45708366;5983;1702
71060000;45807415;6323;1702
71221500;45906731;6006;1702
71383000;46005181;6017;1702
71544500;46104485;6152;1702
71706000;46202660;6204;1702
71867500;46300942;6054;1702
72029000;46410308;5936;1702
72190500;46514934;6443;1702
72352000;46617036;6326;1702
72513500;46718089;6294;1702
72675000;46817116;6197;1702
72836500;46915679;6015;1702
72998000;47014944;6253;1702
73159500;47113936;6404;1702
73321000;47212869;6188;1702
73482500;47311777;6324;1702
73644000;47411977;6076;1702
73805500;47512193;6353;1702
73967000;47611617;6185;1702
74128500;47711495;6261;1702
74290000;47811810;6391;1702
74451500;47912006;6364;1702
74613000;48011237;6248;1702
74774500;48109649;6262;1702
74936000;48208607;6326;1702
75097500;48308439;6275;1702
75259000;48410237;5994;1702
75420500;48510023;5906;1702
75582000;48609007;5898;1702
75743500;48707793;6153;1702
75905000;48805981;6530;1702
76066500;48906691;6018;1702
76228000;49006771;6274;1702
76389500;49105965;6356;1702
76551000;49205122;6288;1702
76712500;49303281;6158;1702
76874000;49403937;6234;1702
77035500;49502689;6229;1702
77197000;49602333;6134;1702
77358500;49701153;6230;1702
77520000;49801336;6384;1702
77681500;49899575;6360;1702
77843000;49999857;6309;1702
78004500;50100047;6279;1702
78166000;50203214;6431;1702
78327500;50302311;6049;1702
78489000;50401257;6134;1702
78650500;50500136;6207;1702
78812000;50598940;6141;1702
78973500;50698055;6376;1702
79135000;50802213;6156;1702
79296500;50900846;6202;1702
79458000;51003229;6162;1702
79619500;51102250;6325;1702
79781000;51200923;6237;1702
79942500;51299182;6232;1702
80104000;51397720;6141;1702
80265500;51496927;5979;1702
80427000;51597845;6099;1702
80588500;51697693;6020;1702
80750000;51799420;5929;1702
80911500;51899343;6367;1702
81073000;51997289;6073;1702
81234500;52096090;6184;1702
81396000;52194167;6056;1702
81557500;52293446;6321;1702
81719000;52424525;6315;1702
81880500;52528303;6287;1702
82042000;52627875;6118;1702
82203500;52728309;6098;1702
82365000;52828553;6158;1702
82526500;52930671;6128;1702
82688000;53030600;6191;1702
82849500;53129843;6232;1702
83011000;53232643;6323;1702
83172500;53335229;6132;1702
83334000;53435250;6117;1702
83495500;53536139;6187;1702
83657000;53634289;6223;1702
83818500;53733278;6227;1702
83980000;53831811;6047;1702
84141500;53930503;6149;1702
84303000;54030288;6162;1702
84464500;54129600;6261;1702
84626000;54229550;6395;1702
84787500;54329850;6008;1702
84949000;54428601;6119;1702
85110500;54527854;6076;1702
85272000;54626574;6125;1702
85433500;54732764;6112;1702
85595000;54841773;6053;1702
85756500;54956446;5979;1702
85918000;55065182;6159;1702
86079500;55168393;6098;1702
86241000;55271787;6543;1702
86402500;55377061;5983;1702
86564000;55481839;6337;1702
86725500;55581109;6234;1702
86887000;55679990;6297;1702
87048500;55779009;6215;1702
87210000;55879536;6217;1702
87371500;55978824;6194;1702
87533000;56082129;6203;1702
87694500;56183079;6086;1702
87856000;56282677;6340;1702
88017500;56385098;6099;1702
88179000;56484079;6117;1702
88340500;56582329;6092;1702
88502000;56681115;6172;1702
88663500;56780594;6244;1702
88825000;56882608;6073;1702
88986500;56981063;6256;1702
89148000;57079250;6066;1702
89309500;57179882;6278;1702
89471000;57278842;5987;1702
89632500;57377734;6319;1702
89794000;57476020;6347;1702
89955500;57573484;6416;1702
90117000;57672986;6015;1702
90278500;57771667;6221;1702
90440000;57872670;6344;1702
90601500;57974107;6112;1702
90763000;58075354;6154;1702
90924500;58176339;6264;1702
91086000;58295300;6118;1702
91247500;58417042;6162;1702
91409000;58519673;6035;1702
91570500;58626468;6296;1702
91732000;58733564;6029;1702
91893500;58841067;6157;1702
92055000;58951480;6004;1702
92216500;59058126;6266;1702
92378000;59161127;5957;1702
92539500;59262766;6257;1702
92701000;59361884;6168;1702
92862500;59462234;6299;1702
93024000;59565493;6349;1702
93185500;59665834;6096;1702
93347000;59768171;6052;1702
93508500;59867764;6186;1702
93670000;59967466;6278;1702
93831500;60066685;6085;1702
93993000;60166100;6261;1702
94154500;60264755;6029;1702
94316000;60365350;6340;1702
94477500;60464616;6094;1702
94639000;60564092;5861;1702
94800500;60662680;6090;1702
94962000;60761918;6341;1702
95123500;60860871;6342;1702
95285000;60959799;6298;1702
95446500;61057920;6143;1702
95608000;61156364;6046;1702
95769500;61255151;6015;1702
95931000;61353730;6063;1702
96092500;61453433;6146;1702
96254000;61551720;6022;1702
96415500;61650276;6255;1702
96577000;61752220;6267;1702
96738500;61851243;6112;1702
96900000;61949670;6094;1702
97061500;62048439;6202;1702
97223000;62148412;6130;1702
97384500;62249092;6172;1702
97546000;62349613;6218;1702
97707500;62449860;5951;1702
97869000;62549103;6104;1702
98030500;62647321;6407;1702
98192000;62746911;6213;1702
98353500;62846374;6242;1702
98515000;62946581;6244;1702
98676500;63054551;6180;1702
98838000;63163452;6529;1702
98999500;63269897;5995;1702
99161000;63375541;6289;1702
99322500;63492523;6161;1702
99484000;63639160;6010;1702
99645500;63747456;6106;1702
99807000;63888100;6152;1702
99968500;64031079;6255;1702
100130000;64154904;6240;1702
100291500;64275351;6090;1702
100453000;64374364;6033;1702
100614500;64473290;6179;1702
100776000;64597032;5941;1702
100937500;64728774;6039;1702
101099000;64850601;6512;1702
101260500;64950410;6285;1702
101422000;65075766;6137;1702
101583500;65214708;6243;1702
101745000;65321618;6124;1702
101906500;65424429;6100;1702
102068000;65565899;6366;1702
102229500;65667208;6289;1702
102391000;65807780;6239;1702
102552500;65937141;6211;1702
102714000;66041776;6124;1702
102875500;66175272;6378;1702
103037000;66281041;6215;1702
103198500;66415721;6195;1702
103360000;66523141;6141;1702
103521500;66658932;6040;1702
103683000;66760754;6309;1702
103844500;66897316;6147;1702
104006000;67002146;6248;1702
104167500;67144743;6298;1702
104329000;67284945;6210;1702
104490500;67420857;6182;1702
104652000;67567072;6116;1702
104813500;67707505;6328;1702
104975000;67869641;6358;1702
105136500;67997786;6007;1702
105298000;68123996;6140;1702
105459500;68235235;6115;1702
105621000;68372449;5831;1702
105782500;68507368;6254;1702
105944000;68621981;6022;1702
106105500;68728937;6139;1702
106267000;68874339;6178;1702
106428500;69029515;6454;1702
106590000;69162878;6222;1702
106751500;69301343;6203;1702
106913000;69410078;6320;1702
107074500;69546940;6077;1702
107236000;69655496;6217;1702
107397500;69790199;6306;1702
107559000;69921478;6195;1702
107720500;70062974;6177;1702
107882000;70199809;6307;1702
108043500;70313281;6149;1702
108205000;70449852;6368;1702
108366500;70569074;6152;1702
108528000;70686672;6090;1702
108689500;70821351;6067;1702
108851000;70944283;5996;1702
109012500;71058342;6367;1702
109174000;71203800;6347;1702
109335500;71322816;6514;1702
109497000;71453300;6130;1702
109658500;71585662;6254;1702
109820000;71702505;6329;1702
109981500;71809266;6139;1702
110143000;71909862;6354;1702
110304500;72010043;6146;1702
110466000;72108849;5999;1702
110627500;72213914;6183;1702
110789000;72316864;6292;1702
110950500;72419329;6227;1702
111112000;72524481;6230;1702
111273500;72623359;6278;1702
111435000;72722937;5925;1702
111596500;72826554;6236;1702
111758000;72938773;6272;1702
111919500;73049644;6196;1702
112081000;73152423;5938;1702
112242500;73257172;6023;1702
112404000;73367562;6403;1702
112565500;73475546;6380;1702
112727000;73582882;6059;1702
112888500;73720102;6294;1702
113050000;73820725;6307;1702
113211500;73923875;5936;1702
113373000;74027373;6252;1702
113534500;74125170;6234;1702
113696000;74226828;6232;1702
113857500;74328573;6180;1702
114019000;74437632;5984;1702
114180500;74540634;6077;1702
114342000;74639023;6095;1702
114503500;74737920;6224;1702
114665000;74838769;6289;1702
114826500;74936461;6077;1702
114988000;75035880;6258;1702
115149500;75134100;6370;1702
115311000;75232013;6321;1702
115472500;75330265;6137;1702
115634000;75428014;6361;1702
115795500;75527500;6367;1702
115957000;75625277;6287;1702
116118500;75733168;6286;1702
116280000;75838517;6165;1702
116441500;75938351;6301;1702
116603000;76038509;6140;1702
116764500;76138112;6300;1702
116926000;76237267;6376;1702
117087500;76337328;6031;1702
117249000;76436360;6242;1702
117410500;76535782;6416;1702
117572000;76634372;5957;1702
117733500;76733474;6081;1702
117895000;76831626;6215;1702
118056500;76929975;6318;1702
118218000;77028033;6237;1702
118379500;77132432;6043;1702
118541000;77232953;6199;1702
118702500;77333360;6098;1702
118864000;77431619;6342;1702
119025500;77529581;6283;1702
119187000;77627774;6282;1702
119348500;77725922;6181;1702
119510000;77824922;6401;1702
119671500;77922674;6077;1702
119833000;78020739;5974;1702
119994500;78119918;6208;1702
120156000;78217997;6134;1702
120317500;78315859;6414;1702
120479000;78413344;6312;1702
120640500;78511764;6233;1702
120802000;78610296;6209;1702
120963500;78707985;6224;1702
121125000;78807490;6082;1702
121286500;78905647;6231;1702
121448000;79005023;6065;1702
121609500;79103475;6389;1702
121771000;79201691;6243;1702
121932500;79299697;6345;1702
122094000;79397103;6019;1702
122255500;79494599;6351;1702
122417000;79593483;6371;1702
122578500;79692208;6182;1702
122740000;79790458;6104;1702
122901500;79905959;6366;1702
123063000;80004241;6267;1702
123224500;80102761;6284;1702
123386000;80200664;6235;1702
123547500;80299146;6275;1702
123709000;80396774;6209;1702
123870500;80504352;6164;1702
124032000;80621837;6263;1702
124193500;80720480;6067;1702
124355000;80819089;6364;1702
124516500;80917542;6212;1702
124678000;81015980;5976;1702
124839500;81115274;6516;1702
125001000;81212741;6414;1702
125162500;81310958;6165;1702
125324000;81409180;6251;1702
125485500;81506746;6327;1702
125647000;81605008;6124;1702
125808500;81704187;5961;1702
125970000;81802982;6264;1702
126131500;81901385;6201;1702
126293000;81999736;6054;1702
126454500;82098122;6432;1702
126616000;82196105;6333;1702
126777500;82293980;5834;1702
126939000;82392163;6330;1702
127100500;82490201;6242;1702
127262000;82591369;6338;1702
127423500;82689409;6406;1702
127585000;82787394;6290;1702
127746500;82884849;6331;1702
127908000;82982695;6189;1702
128069500;83080580;6147;1702
128231000;83178119;6147;1702
128392500;83276553;6105;1702
128554000;83374075;6320;1702
128715500;83472025;6141;1702
128877000;83570698;6176;1702
129038500;83672110;6241;1702
129200000;83770617;6255;1702
129361500;83871670;5996;1702
129523000;83970493;6347;1702
129684500;84069413;6261;1702
129846000;84169083;5965;1702
130007500;84267995;6395;1702
130169000;84366105;6022;1702
130330500;84465447;6390;1702
130492000;84565085;5943;1702
130653500;84666073;6272;1702
130815000;84773042;6251;1702
130976500;84877573;6065;1702
131138000;84988070;5954;1702
131299500;85092312;6361;1702
131461000;85200221;6274;1702
131622500;85307537;6200;1702
131784000;85411996;6279;1702
131945500;85511360;6205;1702
132107000;85609398;6096;1702
132268500;85707359;6239;1702
132430000;85805638;6330;1702
132591500;85903475;6258;1702
132753000;86002117;6109;1702
132914500;86102112;6389;1702
133076000;86201692;6363;1702
133237500;86300247;6082;1702
133399000;86398534;6199;1702
133560500;86496824;5899;1702
133722000;86594575;6302;1702
133883500;86692276;6290;1702
134045000;86789919;6117;1702
134206500;86887808;6015;1702
134368000;86985835;5932;1702
134529500;87083892;6440;1702
134691000;87181744;6199;1702
134852500;87279615;6131;1702
135014000;87381162;6037;1702
135175500;87491853;6343;1702
135337000;87599315;6168;1702
135498500;87707297;6331;1702
135660000;87815655;6045;1702
135821500;87925738;6185;1702
135983000;88029271;6014;1702
136144500;88130317;6219;1702
136306000;88236378;6152;1702
136467500;88336932;6186;1702
136629000;88436141;6261;1702
136790500;88534350;6189;1702
136952000;88633000;6105;1702
137113500;88732594;6056;1702
137275000;88832552;6095;1702
137436500;88934340;6222;1702
137598000;89035234;6408;1702
137759500;89133393;6102;1702
137921000;89231683;6340;1702
138082500;89329783;6194;1702
138244000;89427785;6050;1702
138405500;89526011;6093;1702
138567000;89623595;6066;1702
138728500;89721465;6002;1702
138890000;89820600;6046;1702
139051500;89919620;6155;1702
139213000;90017215;6174;1702
139374500;90116248;6328;1702
139536000;90213998;6049;1702
139697500;90312062;6061;1702
139859000;90416948;6312;1702
140020500;90521055;6315;1702
140182000;90623248;6156;1702
140343500;90723428;6286;1702
140505000;90824654;6402;1702
140666500;90923569;6195;1702
140828000;91022313;6227;1702
140989500;91120786;6017;1702
141151000;91218529;6409;1702
141312500;91316087;6166;1702
141474000;91413877;6171;1702
141635500;91513095;6218;1702
141797000;91612830;6058;1702
141958500;91713251;6232;1702
142120000;91811161;6324;1702
142281500;91910038;6166;1702
142443000;92009796;6179;1702
142604500;92108180;6129;1702
142766000;92206502;6169;1702
142927500;92305097;6251;1702
143089000;92404873;5809;1702
143250500;92504204;6266;1702
143412000;92603741;6227;1702
143573500;92703337;5984;1702
143735000;92801226;6240;1702
143896500;92900439;5971;1702
144058000;92999004;6225;1702
144219500;93098407;6282;1702
144381000;93197339;5951;1702
144542500;93294945;6103;1702
144704000;93392651;6364;1702
144865500;93489917;6330;1702
145027000;93587976;6107;1702
145188500;93686355;6325;1702
145350000;93783979;6088;1702
145511500;93882128;6152;1702
145673000;93980462;6317;1702
145834500;94078230;5956;1702
145996000;94176482;6374;1702
146157500;94274213;6202;1702
146319000;94372035;6074;1702
146480500;94470117;6152;1702
146642000;94568736;6179;1702
146803500;94666556;6353;1702
146965000;94765316;6343;1702
147126500;94864196;6004;1702
147288000;94962565;6407;1702
147449500;95060296;6307;1702
147611000;95159374;6310;1702
147772500;95258558;6063;1702
147934000;95359700;6362;1702
148095500;95460096;5923;1702
148257000;95562230;6242;1702
148418500;95659854;6185;1702
148580000;95757888;6126;1702
148741500;95856460;6146;1702
148903000;95955769;6107;1702
149064500;96053274;6304;1702
149226000;96152094;6261;1702
149387500;96250103;6229;1702
149549000;96348140;6315;1702
149710500;96445269;6292;1702
149872000;96543533;6255;1702
150033500;96641706;6176;1702
150195000;96739652;6110;1702
150356500;96838319;6323;1702
150518000;96938185;6093;1702
150679500;97035855;6279;1702
150841000;97133191;6250;1702
151002500;97231351;6092;1702
151164000;97335675;6320;1702
151325500;97436866;6078;1702
151487000;97536960;6217;1702
151648500;97636212;6260;1702
151810000;97735112;6034;1702
151971500;97834172;6045;1702
152133000;97932331;6201;1702
152294500;98030611;5972;1702
152456000;98129709;6106;1702
152617500;98230847;6196;1702
152779000;98329387;6194;1702
152940500;98427713;6181;1702
153102000;98526160;6055;1702
153263500;98624471;6260;1702
153425000;98721913;6182;1702
153586500;98820659;6187;1702
153748000;98918561;6320;1702
153909500;99016743;6234;1702
154071000;99114809;6208;1702
154232500;99212242;6077;1702
154394000;99310242;6375;1702
154555500;99408219;6298;1702
154717000;99506015;6264;1702
154878500;99603447;6285;1702
155040000;99701285;6237;1702
155201500;99799806;6281;1702
155363000;99897101;6185;1702
155524500;99995125;6187;1702
155686000;100093415;6093;1702
155847500;100192576;6138;1702
156009000;100290614;6181;1702
156170500;100389513;6277;1702
156332000;100489880;6276;1702
156493500;100589961;6292;1702
156655000;100688858;5961;1702
156816500;100787440;5920;1702
156978000;100885562;6349;1702
157139500;100984315;6176;1702
157301000;101083771;6242;1702
157462500;101184763;5910;1702
157624000;101292075;6173;1702
157785500;101398711;6291;1702
157947000;101497673;6212;1702
158108500;101595566;6293;1702
158270000;101693111;6291;1702
158431500;101790580;6048;1702
158593000;101890034;6325;1702
158754500;101988292;6270;1702
158916000;102086313;6267;1702
159077500;102184522;6140;1702
159239000;102282714;6126;1702
159400500;102380522;6096;1702
159562000;102478607;6236;1702
159723500;102576238;6324;1702
159885000;102675170;6177;1702
160046500;102773251;6197;1702
160208000;102871387;6367;1702
160369500;102969161;6189;1702
160531000;103066896;6519;1702
160692500;103165296;6249;1702
160854000;103263285;6205;1702
