Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
9370400;7659697;59482;58950
9414600;7693912;59483;58950
9458800;7728039;59475;58950
9503000;7762075;59464;58950
9547200;7796454;59461;58950
9591400;7830788;59452;58950
9635600;7864938;59439;58950
9679800;7899017;59421;58950
9724000;7932830;59425;58950
9768200;7967025;59420;58950
9812400;8001059;59419;58950
9856600;8035015;59414;58950
9900800;8068981;59421;58950
9945000;8102742;59414;58950
9989200;8136274;59415;58950
10033400;8169949;59414;58950
10077600;8203574;59416;58950
10121800;8237133;59425;58950
10166000;8270589;59425;58950
10210200;8304629;59425;58950
10254400;8338570;59423;58950
10298600;8372004;59414;58950
10342800;8405842;59414;58950
10387000;8439410;59412;58950
10431200;8472857;59412;58950
10475400;8506573;59412;58950
10519600;8540176;59412;58950
10563800;8573607;59412;58950
10608000;8606962;59405;58950
10652200;8640459;59405;58950
10696400;8673871;59405;58950
10740600;8707054;59405;58950
10784800;8740690;59405;58950
10829000;8774139;59405;58950
10873200;8809523;59405;58950
10917400;8843098;59405;58950
10961600;8877818;59405;58950
11005800;8911443;59406;58950
11050000;8945258;59406;58950
11094200;8978514;59406;58950
11138400;9012656;59406;58950
11182600;9046100;59405;58950
11226800;9079533;59405;58950
11271000;9112920;59405;58950
11315200;9146172;59405;58950
11359400;9179567;59405;58950
11403600;9212627;59405;58950
11447800;9245684;59405;58950
11492000;9279031;59405;58950
11536200;9312074;59405;58950
11580400;9345471;59405;58950
11624600;9379526;59405;58950
11668800;9413230;59405;58950
11713000;9446583;59405;58950
11757200;9480322;59405;58950
11801400;9513759;59405;58950
11845600;9546961;59405;58950
11889800;9580359;59405;58950
11934000;9614044;59405;58950
11978200;9647234;59405;58950
12022400;9680480;59405;58950
12066600;9713900;59405;58950
12110800;9747167;59405;58950
12155000;9780836;59405;58950
12199200;9814511;59405;58950
12243400;9847640;59405;58950
12287600;9880795;59405;58950
12331800;9914793;59405;58950
12376000;9948835;59405;58950
12420200;9981872;59405;58950
12464400;10015623;59405;58950
12508600;10049466;59405;58950
12552800;10082748;59405;58950
12597000;10116258;59405;58950
12641200;10149893;59405;58950
12685400;10182962;59405;58950
12729600;10215962;59405;58950
12773800;10249558;59405;58950
12818000;10283351;59405;58950
12862200;10316557;59405;58950
12906400;10349875;59405;58950
12950600;10383721;59405;58950
12994800;10417491;59405;58950
13039000;10451380;59405;58950
13083200;10485412;59405;58950
13127400;10518656;59405;58950
13171600;10551998;59405;58950
13215800;10585407;59405;58950
13260000;10618707;59405;58950
13304200;10652098;59405;58950
13348400;10685481;59405;58950
13392600;10719049;59405;58950
13436800;10752022;59405;58950
13481000;10785296;59405;58950
13525200;10818472;59405;58950
13569400;10851556;59405;58950
13613600;10884539;59405;58950
13657800;10918109;59405;58950
13702000;10951204;59405;58950
13746200;10985624;59405;58950
13790400;11020058;59405;58950
13834600;11053640;59405;58950
13878800;11087507;59405;58950
13923000;11121085;59405;58950
13967200;11154727;59405;58950
14011400;11188148;59405;58950
14055600;11221597;59405;58950
14099800;11256179;59405;58950
14144000;11290609;59405;58950
14188200;11324302;59405;58950
14232400;11358293;59405;58950
14276600;11392160;59405;58950
14320800;11426581;59405;58950
14365000;11463107;59405;58950
14409200;11496829;59405;58950
14453400;11533005;59405;58950
14497600;11566883;59405;58950
14541800;11600333;59405;58950
14586000;11633870;59405;58950
14630200;11667361;59405;58950
14674400;11700858;59405;58950
14718600;11734134;59405;58950
14762800;11767285;59405;58950
14807000;11801557;59405;58950
14851200;11835225;59405;58950
14895400;11868688;59405;58950
14939600;11902446;59405;58950
14983800;11936920;59405;58950
15028000;11970337;59405;58950
15072200;12004038;59405;58950
15116400;12041981;59405;58950
15160600;12078270;59405;58950
15204800;12112314;59405;58950
15249000;12146942;59405;58950
15293200;12183867;59405;58950
15337400;12217636;59405;58950
15381600;12251683;59405;58950
15425800;12286411;59405;58950
15470000;12319984;59405;58950
15514200;12354079;59405;58950
15558400;12387724;59405;58950
15602600;12421701;59405;58950
15646800;12455500;59405;58950
15691000;12490059;59405;58950
15735200;12523497;59405;58950
15779400;12557009;59405;58950
15823600;12591343;59405;58950
15867800;12625231;59405;58950
15912000;12658449;59405;58950
15956200;12692286;59405;58950
16000400;12725816;59405;58950
16044600;12759331;59405;58950
16088800;12794845;59405;58950
16133000;12828397;59405;58950
16177200;12861605;59405;58950
16221400;12895145;59405;58950
16265600;12928276;59405;58950
16309800;12963709;59405;58950
16354000;13000232;59405;58950
16398200;13035006;59405;58950
16442400;13069621;59405;58950
16486600;13103892;59405;58950
16530800;13137767;59405;58950
16575000;13171224;59405;58950
16619200;13204681;59405;58950
16663400;13244225;59405;58950
16707600;13277841;59405;58950
16751800;13312211;59405;58950
16796000;13345786;59405;58950
16840200;13379408;59405;58950
16884400;13413066;59405;58950
16928600;13448478;59405;58950
16972800;13482427;59405;58950
17017000;13516790;59405;58950
17061200;13550772;59405;58950
17105400;13584268;59405;58950
17149600;13619198;59405;58950
17193800;13657740;59405;58950
17238000;13693208;59405;58950
17282200;13728289;59405;58950
17326400;13763424;59405;58950
17370600;13801351;59405;58950
17414800;13835274;59405;58950
17459000;13871081;59405;58950
17503200;13904874;59405;58950
17547400;13938315;59405;58950
17591600;13973576;59405;58950
17635800;14006975;59405;58950
17680000;14039969;59405;58950
17724200;14073118;59405;58950
17768400;14106429;59405;58950
17812600;14139543;59405;58950
17856800;14172804;59405;58950
17901000;14206203;59405;58950
17945200;14239526;59405;58950
17989400;14274243;59405;58950
18033600;14311678;59405;58950
18077800;14348186;59405;58950
18122000;14383909;59405;58950
18166200;14418132;59405;58950
18210400;14463282;59405;58950
18254600;14507411;59405;58950
18298800;14563236;59405;58950
18343000;14598004;59405;58950
18387200;14633639;59405;58950
18431400;14686915;59405;58950
18475600;14733355;59405;58950
18519800;14768245;59405;58950
18564000;14805332;59405;58950
