Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
36252000;21774928;562123;49201
36411000;21869577;595156;49201
36570000;21963883;577622;49201
36729000;22058379;583614;49201
36888000;22153381;589041;49201
37047000;22248595;573355;49201
37206000;22343844;584842;49201
37365000;22439426;577606;49201
37524000;22534289;584531;49201
37683000;22628159;566781;49201
37842000;22722129;599782;49201
38001000;22816169;579253;49201
38160000;22911406;603690;49201
38319000;23006260;584879;49201
38478000;23101097;599958;49201
38637000;23195677;608135;49201
38796000;23290075;618344;49201
38955000;23385430;603892;49201
39114000;23479658;587788;49201
39273000;23574986;576538;49201
39432000;23668824;571685;49201
39591000;23762733;587471;49201
39750000;23856684;605893;49201
39909000;23951218;578545;49201
40068000;24045145;562952;49201
40227000;24140468;605368;49201
40386000;24236344;572609;49201
40545000;24330323;602471;49201
40704000;24425254;583009;49201
40863000;24520619;589790;49201
41022000;24615640;578108;49201
41181000;24710762;592562;49201
41340000;24806393;597488;49201
41499000;24901714;587832;49201
41658000;24997111;610232;49201
41817000;25092123;592398;49201
41976000;25187693;593557;49201
42135000;25282735;600167;49201
42294000;25378587;591838;49201
42453000;25472849;592327;49201
42612000;25567326;588135;49201
42771000;25661727;576595;49201
42930000;25756447;593134;49201
43089000;25851063;589204;49201
43248000;25946059;604018;49201
43407000;26041173;603276;49201
43566000;26135793;597976;49201
43725000;26230615;593995;49201
43884000;26325393;575753;49201
44043000;26420988;584318;49201
44202000;26516542;552999;49201
44361000;26611457;597104;49201
44520000;26706039;602695;49201
44679000;26800771;570813;49201
44838000;26895873;608229;49201
44997000;26990186;578982;49201
45156000;27085351;584833;49201
45315000;27179981;592247;49201
45474000;27274888;582655;49201
45633000;27369274;575523;49201
45792000;27464042;577094;49201
45951000;27558993;560748;49201
46110000;27653715;568971;49201
46269000;27748843;572306;49201
46428000;27844065;583899;49201
46587000;27938308;603043;49201
46746000;28032823;586283;49201
46905000;28127032;594265;49201
47064000;28221946;593131;49201
47223000;28316851;587033;49201
47382000;28412289;619448;49201
47541000;28507282;568420;49201
47700000;28602113;580564;49201
47859000;28696337;583609;49201
48018000;28790804;594287;49201
48177000;28885648;609707;49201
