Iteracja;Czas[us];Obecny_Koszt;Najlepszy_Koszt
8948600;7356883;5780;3858
8992900;7392265;5704;3858
9037200;7427853;5515;3858
9081500;7463027;5452;3858
9125800;7498465;5285;3858
9170100;7533686;5083;3858
9214400;7569879;5253;3858
9258700;7605053;5156;3858
9303000;7640284;5183;3858
9347300;7676189;4837;3858
9391600;7711223;4785;3858
9435900;7746343;4762;3858
9480200;7781409;4823;3858
9524500;7816757;4409;3858
9568800;7851680;4556;3858
9613100;7886414;4356;3858
9657400;7921461;4256;3858
9701700;7956503;4245;3858
9746000;7991294;4059;3858
9790300;8026226;4047;3858
9834600;8060963;3917;3796
9878900;8096405;3821;3796
9923200;8132014;3733;3646
9967500;8167606;3539;3481
10011800;8202437;3431;3369
10056100;8237617;3383;3354
10100400;8272729;3394;3333
10144700;8309084;3341;3302
10189000;8343899;3206;3195
10233300;8378883;3182;3163
10277600;8413894;3093;3062
10321900;8449046;3050;3035
10366200;8483751;3020;3006
10410500;8518378;3006;2978
10454800;8553656;2955;2949
10499100;8588565;2933;2927
10543400;8623666;2919;2895
10587700;8658465;2868;2859
10632000;8694336;2854;2850
10676300;8729051;2838;2837
10720600;8763647;2844;2822
10764900;8798724;2850;2822
10809200;8833415;2809;2807
10853500;8868044;2817;2806
10897800;8902886;2787;2786
10942100;8937716;2794;2780
10986400;8972431;2792;2780
11030700;9007372;2784;2780
11075000;9042143;2774;2773
11119300;9077216;2769;2767
11163600;9112120;2759;2757
11207900;9147081;2762;2757
11252200;9182075;2762;2757
11296500;9217420;2762;2757
11340800;9252587;2754;2754
11385100;9287747;2748;2748
11429400;9322719;2742;2740
11473700;9357672;2739;2739
11518000;9392452;2738;2738
11562300;9428721;2739;2738
11606600;9463472;2738;2738
11650900;9498220;2739;2738
11695200;9533033;2739;2737
11739500;9569956;2737;2737
11783800;9604936;2736;2735
11828100;9640205;2735;2735
11872400;9675547;2736;2735
11916700;9710662;2736;2735
11961000;9745806;2737;2735
12005300;9781086;2737;2735
12049600;9815867;2733;2733
12093900;9850872;2734;2733
12138200;9886031;2729;2729
12182500;9920853;2729;2729
12226800;9955587;2729;2729
12271100;9990366;2729;2729
12315400;10025316;2729;2729
12359700;10060229;2729;2729
12404000;10095991;2729;2729
12448300;10131351;2729;2729
12492600;10166757;2729;2729
12536900;10223539;2729;2729
12581200;10259476;2729;2729
12625500;10295102;2729;2729
12669800;10330642;2729;2729
12714100;10365329;2729;2729
12758400;10400291;2729;2729
12802700;10436254;2729;2729
12847000;10471301;2729;2729
12891300;10506092;2729;2729
12935600;10541588;2729;2729
12979900;10576745;2729;2729
13024200;10611923;2729;2729
13068500;10648316;2729;2729
13112800;10685782;2729;2729
13157100;10723521;2729;2729
13201400;10760376;2729;2729
13245700;10795701;2726;2726
13290000;10830648;2726;2726
13334300;10865250;2726;2726
13378600;10899902;2726;2726
13422900;10934241;2726;2726
13467200;10968781;2726;2726
13511500;11003144;2726;2726
13555800;11037217;2726;2726
13600100;11071730;2726;2726
13644400;11106237;2726;2726
13688700;11140451;2726;2726
13733000;11174805;2726;2726
13777300;11210136;2726;2726
13821600;11243891;2726;2726
13865900;11278626;2726;2726
13910200;11313347;2726;2726
13954500;11347775;2726;2726
13998800;11382009;2726;2726
14043100;11416868;2726;2726
14087400;11452015;2726;2726
14131700;11486443;2726;2726
14176000;11520810;2726;2726
14220300;11556602;2726;2726
14264600;11591361;2726;2726
14308900;11625431;2726;2726
14353200;11659498;2726;2726
14397500;11693215;2726;2726
14441800;11726751;2726;2726
14486100;11760294;2726;2726
14530400;11793830;2726;2726
14574700;11827370;2726;2726
14619000;11862849;2726;2726
14663300;11896792;2726;2726
14707600;11931250;2726;2726
14751900;11964559;2726;2726
14796200;11999758;2726;2726
14840500;12035279;2726;2726
14884800;12072131;2726;2726
14929100;12109098;2726;2726
14973400;12145926;2726;2726
15017700;12182593;2726;2726
15062000;12217279;2726;2726
15106300;12251216;2726;2726
15150600;12285141;2726;2726
15194900;12319218;2726;2726
15239200;12352505;2726;2726
15283500;12386005;2726;2726
15327800;12420436;2726;2726
15372100;12454037;2726;2726
15416400;12489162;2726;2726
15460700;12523262;2726;2726
15505000;12556834;2726;2726
15549300;12590665;2726;2726
15593600;12623988;2726;2726
15637900;12657612;2726;2726
15682200;12690912;2726;2726
15726500;12724471;2726;2726
15770800;12758268;2726;2726
15815100;12791471;2726;2726
15859400;12825289;2726;2726
15903700;12858723;2726;2726
15948000;12891830;2726;2726
15992300;12925246;2726;2726
16036600;12958691;2726;2726
16080900;12992587;2726;2726
16125200;13025886;2726;2726
16169500;13059010;2726;2726
16213800;13092597;2726;2726
16258100;13126176;2726;2726
16302400;13159751;2726;2726
16346700;13193328;2726;2726
16391000;13226622;2726;2726
16435300;13259893;2726;2726
16479600;13293090;2726;2726
16523900;13326803;2726;2726
16568200;13360083;2726;2726
16612500;13393252;2726;2726
16656800;13426980;2726;2726
16701100;13460637;2726;2726
16745400;13494148;2726;2726
16789700;13527866;2726;2726
16834000;13561728;2726;2726
16878300;13595302;2726;2726
16922600;13628868;2726;2726
16966900;13662952;2726;2726
17011200;13696736;2726;2726
17055500;13730611;2726;2726
17099800;13764619;2726;2726
17144100;13798016;2726;2726
17188400;13832014;2726;2726
17232700;13865855;2726;2726
17277000;13899605;2726;2726
17321300;13933066;2726;2726
17365600;13967494;2726;2726
17409900;14001320;2726;2726
17454200;14035222;2726;2726
17498500;14069148;2726;2726
17542800;14102613;2726;2726
17587100;14136890;2726;2726
17631400;14170646;2726;2726
17675700;14204507;2726;2726
17720000;14237939;2723;2723
17764300;14271686;2723;2723
17808600;14307602;2723;2723
17852900;14343958;2723;2723
17897200;14380080;2723;2723
17941500;14417464;2723;2723
17985800;14451397;2723;2723
18030100;14485748;2723;2723
18074400;14524252;2723;2723
18118700;14560144;2723;2723
18163000;14594915;2723;2723
18207300;14630258;2723;2723
18251600;14666012;2723;2723
18295900;14701029;2723;2723
18340200;14735990;2723;2723
18384500;14770428;2723;2723
18428800;14804928;2723;2723
18473100;14841810;2723;2723
18517400;14876800;2723;2723
18561700;14910689;2723;2723
18606000;14946999;2723;2723
